@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_3x3_00 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_00 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_00 numeric
@ATTRIBUTE HoughLines_3x3_00 numeric
@ATTRIBUTE HoughCircles_3x3_00 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_00 numeric
@ATTRIBUTE GravityCenterX_3x3_00 numeric
@ATTRIBUTE GravityCenterY_3x3_00 numeric
@ATTRIBUTE CannyEdges_3x3_00 numeric
@ATTRIBUTE RatioBW_3x3_01 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_01 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_01 numeric
@ATTRIBUTE HoughLines_3x3_01 numeric
@ATTRIBUTE HoughCircles_3x3_01 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_01 numeric
@ATTRIBUTE GravityCenterX_3x3_01 numeric
@ATTRIBUTE GravityCenterY_3x3_01 numeric
@ATTRIBUTE CannyEdges_3x3_01 numeric
@ATTRIBUTE RatioBW_3x3_02 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_02 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_02 numeric
@ATTRIBUTE HoughLines_3x3_02 numeric
@ATTRIBUTE HoughCircles_3x3_02 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_02 numeric
@ATTRIBUTE GravityCenterX_3x3_02 numeric
@ATTRIBUTE GravityCenterY_3x3_02 numeric
@ATTRIBUTE CannyEdges_3x3_02 numeric
@ATTRIBUTE RatioBW_3x3_10 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_10 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_10 numeric
@ATTRIBUTE HoughLines_3x3_10 numeric
@ATTRIBUTE HoughCircles_3x3_10 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_10 numeric
@ATTRIBUTE GravityCenterX_3x3_10 numeric
@ATTRIBUTE GravityCenterY_3x3_10 numeric
@ATTRIBUTE CannyEdges_3x3_10 numeric
@ATTRIBUTE RatioBW_3x3_11 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_11 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_11 numeric
@ATTRIBUTE HoughLines_3x3_11 numeric
@ATTRIBUTE HoughCircles_3x3_11 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_11 numeric
@ATTRIBUTE GravityCenterX_3x3_11 numeric
@ATTRIBUTE GravityCenterY_3x3_11 numeric
@ATTRIBUTE CannyEdges_3x3_11 numeric
@ATTRIBUTE RatioBW_3x3_12 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_12 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_12 numeric
@ATTRIBUTE HoughLines_3x3_12 numeric
@ATTRIBUTE HoughCircles_3x3_12 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_12 numeric
@ATTRIBUTE GravityCenterX_3x3_12 numeric
@ATTRIBUTE GravityCenterY_3x3_12 numeric
@ATTRIBUTE CannyEdges_3x3_12 numeric
@ATTRIBUTE RatioBW_3x3_20 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_20 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_20 numeric
@ATTRIBUTE HoughLines_3x3_20 numeric
@ATTRIBUTE HoughCircles_3x3_20 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_20 numeric
@ATTRIBUTE GravityCenterX_3x3_20 numeric
@ATTRIBUTE GravityCenterY_3x3_20 numeric
@ATTRIBUTE CannyEdges_3x3_20 numeric
@ATTRIBUTE RatioBW_3x3_21 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_21 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_21 numeric
@ATTRIBUTE HoughLines_3x3_21 numeric
@ATTRIBUTE HoughCircles_3x3_21 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_21 numeric
@ATTRIBUTE GravityCenterX_3x3_21 numeric
@ATTRIBUTE GravityCenterY_3x3_21 numeric
@ATTRIBUTE CannyEdges_3x3_21 numeric
@ATTRIBUTE RatioBW_3x3_22 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_22 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_22 numeric
@ATTRIBUTE HoughLines_3x3_22 numeric
@ATTRIBUTE HoughCircles_3x3_22 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_22 numeric
@ATTRIBUTE GravityCenterX_3x3_22 numeric
@ATTRIBUTE GravityCenterY_3x3_22 numeric
@ATTRIBUTE CannyEdges_3x3_22 numeric
@ATTRIBUTE RatioBW_2x2_00 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_00 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_00 numeric
@ATTRIBUTE HoughLines_2x2_00 numeric
@ATTRIBUTE HoughCircles_2x2_00 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_00 numeric
@ATTRIBUTE GravityCenterX_2x2_00 numeric
@ATTRIBUTE GravityCenterY_2x2_00 numeric
@ATTRIBUTE CannyEdges_2x2_00 numeric
@ATTRIBUTE RatioBW_2x2_01 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_01 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_01 numeric
@ATTRIBUTE HoughLines_2x2_01 numeric
@ATTRIBUTE HoughCircles_2x2_01 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_01 numeric
@ATTRIBUTE GravityCenterX_2x2_01 numeric
@ATTRIBUTE GravityCenterY_2x2_01 numeric
@ATTRIBUTE CannyEdges_2x2_01 numeric
@ATTRIBUTE RatioBW_2x2_10 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_10 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_10 numeric
@ATTRIBUTE HoughLines_2x2_10 numeric
@ATTRIBUTE HoughCircles_2x2_10 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_10 numeric
@ATTRIBUTE GravityCenterX_2x2_10 numeric
@ATTRIBUTE GravityCenterY_2x2_10 numeric
@ATTRIBUTE CannyEdges_2x2_10 numeric
@ATTRIBUTE RatioBW_2x2_11 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_11 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_11 numeric
@ATTRIBUTE HoughLines_2x2_11 numeric
@ATTRIBUTE HoughCircles_2x2_11 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_11 numeric
@ATTRIBUTE GravityCenterX_2x2_11 numeric
@ATTRIBUTE GravityCenterY_2x2_11 numeric
@ATTRIBUTE CannyEdges_2x2_11 numeric

@DATA
Car, 29.4167, 0.955224, 0.978723, 12, 16, 6, 64.3406, 32.8296, 10, 0.475177, 44.1006, 0.954545, 0.659574, 0, 1, 2, 0, 0, 2, 57.3501, 1, 1, 0, 0, 2, 0, 0, 3, 75.9188, 1, 1, 0, 0, 1, 0, 0, 2, 57.5435, 0.636364, 1, 1, 0, 1, 0, 0, 1, 37.4275, 0.5, 1, 0, 0, 1, 0, 0, 1, 71.6634, 1, 1, 0, 2, 1, 0, 0, 3, 60.8317, 1, 0.93617, 0, 1, 2, 0, 0, 3, 75.7253, 1, 1, 0, 1, 1, 0, 0, 4, 62.766, 1, 0.723404, 0, 2, 1, 0, 0, 4, 50.9957, 1, 0.942857, 0, 3, 2, 21.1862, 13.4687, 1, 87.5758, 1, 1, 0, 7, 1, 0, 0, 2, 61.1255, 1, 1, 2, 4, 1, 0, 0, 0, 80.9957, 1, 1, 0, 5, 2, 0, 0, 1
Accident, 20.9053, 0.969388, 0.965812, 17, 13, 4, 56.419, 53.1696, 8, 0.837607, 15.7853, 0.75, 0.358974, 0, 1, 1, 0, 0, 1, 43.0288, 1, 0.820513, 0, 0, 2, 0, 0, 2, 61.4583, 1, 1, 0, 3, 1, 0, 0, 3, 63.141, 1, 1, 0, 1, 2, 0, 0, 5, 50.8013, 1, 0.692308, 0, 2, 2, 0, 0, 4, 70.5929, 1, 1, 0, 2, 2, 0, 0, 2, 0.0801282, 0, 0, 0, 0, 1, 0, 0, 0, 31.7308, 0.96875, 0.589744, 0, 1, 1, 0, 0, 2, 67.6282, 1, 1, 0, 4, 2, 0, 0, 4, 45.8832, 1, 0.775862, 1, 5, 2, 31.893, 19.1633, 5, 67.3118, 1, 1, 0, 5, 2, 0, 0, 0, 30.5419, 0.897959, 0.603448, 2, 1, 1, 0, 0, 2, 69.8804, 1, 1, 1, 2, 2, 13.9637, 32.4275, 0
Gas, 16.5205, 0.885965, 0.942029, 0, 12, 3, 65.9909, 52.9793, 7, 0.826087, 37.5286, 1, 0.804348, 0, 2, 1, 0, 0, 4, 52.4027, 1, 1, 0, 2, 2, 0, 0, 3, 37.7002, 1, 0.73913, 0, 2, 2, 0, 0, 3, 55.6636, 1, 1, 0, 3, 2, 0, 0, 3, 38.6156, 1, 1, 0, 3, 1, 0, 0, 2, 17.3341, 0.710526, 0.369565, 0, 1, 1, 0, 0, 1, 52.0595, 1, 1, 0, 4, 2, 0, 0, 4, 41.9336, 1, 0.934783, 0, 3, 2, 16.6361, 11.0108, 2, 23.7986, 0.736842, 0.543478, 0, 1, 1, 0, 0, 1, 62.1409, 1, 1, 0, 7, 2, 34.1733, 23.9468, 3, 46.3514, 1, 0.811594, 0, 6, 2, 0, 0, 0, 65.5225, 1, 1, 0, 5, 4, 22.1168, 27.5168, 0, 22.985, 0.842105, 0.449275, 0, 2, 1, 0, 0, 0
RoadBlock, 27.0864, 0.975309, 0.98, 1, 8, 5, 58.3535, 36.7614, 8, 0.81, 48.7093, 1, 0.939394, 0, 0, 2, 0, 0, 2, 59.3715, 1, 0.848485, 0, 1, 1, 0, 0, 5, 53.4231, 0.962963, 1, 0, 0, 2, 0, 0, 2, 62.0651, 0.851852, 1, 0, 1, 1, 0, 0, 3, 57.1268, 0.666667, 1, 0, 0, 1, 0, 0, 2, 43.2099, 0.518519, 1, 0, 0, 1, 0, 0, 2, 62.963, 1, 1, 0, 1, 1, 15.3451, 12.6447, 2, 78.7879, 1, 1, 0, 2, 1, 0, 0, 2, 56.0045, 1, 1, 0, 0, 2, 0, 0, 3, 63.35, 1, 1, 0, 2, 2, 0, 0, 0, 67.45, 1, 1, 0, 1, 2, 0, 0, 0, 77.45, 1, 1, 0, 4, 2, 22.8212, 20.7654, 2, 67.3, 1, 1, 0, 2, 2, 36.9012, 10.5347, 0
Paramedics, 25.1072, 0.988636, 0.981132, 2, 7, 5, 58.6158, 42.3788, 7, 0.830189, 58.6207, 1, 1, 0, 1, 2, 0, 0, 4, 37.6355, 1, 0.542857, 0, 0, 1, 0, 0, 2, 60.2956, 1, 1, 0, 1, 2, 0, 0, 2, 57.2414, 0.896552, 1, 0, 0, 2, 0, 0, 2, 71.2315, 1, 1, 0, 1, 2, 0, 0, 4, 46.8966, 0.724138, 1, 0, 0, 1, 0, 0, 2, 55.3695, 1, 0.942857, 0, 2, 2, 22.63, 12.8858, 2, 53.8916, 1, 0.857143, 0, 0, 1, 0, 0, 2, 54.7783, 0.965517, 1, 0, 0, 2, 17.8207, 16.9891, 2, 64.5369, 1, 1, 0, 3, 2, 0, 0, 0, 61.4923, 1, 1, 0, 3, 1, 0, 0, 1, 66.6381, 1, 1, 0, 2, 2, 0, 0, 0, 68.9108, 1, 1, 0, 2, 2, 0, 0, 0
Police, 21.0711, 0.965517, 0.964602, 11, 13, 5, 58.9415, 56.6288, 7, 1.02655, 21.1238, 0.631579, 0.594595, 0, 0, 1, 0, 0, 2, 49.7866, 1, 0.864865, 0, 3, 2, 0, 0, 3, 42.7454, 1, 0.810811, 1, 0, 2, 0, 0, 2, 71.6927, 1, 1, 0, 3, 2, 11.6896, 12.246, 5, 67.5676, 1, 0.972973, 0, 4, 1, 25.6967, 15.7117, 4, 53.6984, 1, 1, 0, 1, 2, 0, 0, 4, 30.3698, 0.921053, 0.648649, 0, 2, 1, 0, 0, 2, 65.8606, 1, 1, 0, 5, 2, 23.6193, 15.1243, 5, 25.6046, 0.578947, 0.810811, 0, 0, 1, 0, 0, 2, 55.9113, 0.965517, 1, 3, 3, 2, 0, 0, 0, 62.9002, 1, 1, 5, 4, 2, 0, 0, 2, 66.2869, 1, 1, 5, 5, 1, 21.4168, 42.9501, 2, 39.7475, 0.87931, 1, 1, 2, 2, 0, 0, 1
Electricity, 19.4551, 0.98374, 0.929825, 3, 7, 4, 27.1219, 61.5589, 5, 2.15789, 29.9101, 0.536585, 0.947368, 0, 0, 1, 0, 0, 2, 37.6123, 0.463415, 1, 0, 1, 1, 0, 0, 3, 41.7202, 0.829268, 0.526316, 0, 0, 1, 0, 0, 1, 48.9089, 0.951219, 1, 0, 0, 2, 0, 0, 2, 44.2875, 0.780488, 1, 0, 0, 2, 0, 0, 2, 83.697, 1, 1, 0, 0, 1, 0, 0, 4, 18.2285, 0.463415, 0.578947, 0, 0, 1, 0, 0, 1, 58.2798, 0.731707, 1, 0, 1, 1, 0, 0, 3, 31.0655, 0.731707, 0.736842, 0, 0, 1, 0, 0, 1, 58.3724, 0.852459, 1, 0, 1, 1, 0, 0, 2, 42.6815, 0.704918, 0.75, 0, 1, 1, 0, 0, 3, 39.4028, 0.721311, 0.892857, 0, 2, 1, 0, 0, 0, 72.5995, 1, 1, 0, 3, 2, 0, 0, 3
FireBrigade, 26.6156, 0.946809, 0.971963, 10, 10, 5, 47.2493, 42.8663, 5, 0.878505, 76.682, 1, 1, 0, 2, 2, 0, 0, 6, 64.7926, 1, 0.885714, 0, 0, 1, 11.6349, 16.6249, 3, 69.1244, 1, 0.885714, 0, 2, 1, 0, 0, 3, 61.3825, 0.741935, 1, 0, 1, 1, 0, 0, 1, 69.9539, 1, 1, 0, 1, 1, 0, 0, 2, 56.2212, 0.774194, 1, 0, 0, 1, 0, 0, 3, 10.9677, 0.354839, 0.485714, 0, 0, 1, 0, 0, 1, 69.4931, 1, 1, 0, 4, 2, 0, 0, 4, 20.6452, 0.387097, 0.857143, 0, 0, 1, 0, 0, 1, 85.4677, 1, 1, 0, 4, 1, 0, 0, 1, 78.3621, 1, 0.981132, 0, 3, 2, 38.4221, 15.4881, 1, 48.1734, 0.765957, 1, 1, 0, 1, 0, 0, 2, 44.3998, 0.723404, 1, 0, 1, 2, 0, 0, 2
Accident, 22.2317, 0.959184, 0.972222, 13, 14, 4, 51.0006, 48.4022, 11, 0.907407, 16.1458, 0.75, 0.361111, 0, 0, 1, 0, 0, 1, 47.0486, 1, 0.805556, 0, 0, 2, 0, 0, 2, 61.7188, 1, 1, 0, 2, 1, 0, 0, 4, 71.441, 1, 1, 1, 3, 1, 0, 0, 4, 48.3507, 1, 0.722222, 0, 2, 2, 0, 0, 3, 66.5799, 1, 1, 0, 1, 2, 15.0405, 16.5445, 4, 5.90278, 0.3125, 0.305556, 0, 0, 1, 0, 0, 1, 45.7465, 1, 0.861111, 0, 0, 2, 0, 0, 2, 63.2813, 1, 1, 0, 3, 1, 0, 0, 4, 49.9622, 1, 0.777778, 1, 4, 1, 36.6526, 32.4587, 2, 69.8791, 1, 1, 1, 2, 2, 0, 0, 1, 40.1738, 0.918367, 0.777778, 1, 1, 1, 0, 0, 1, 68.0272, 1, 1, 0, 4, 2, 35.0294, 18.1038, 0
RoadBlock, 25.7843, 0.989247, 0.979381, 2, 11, 5, 52.4642, 45.4269, 7, 0.958763, 46.371, 0.870968, 0.96875, 0, 0, 2, 0, 0, 3, 61.2903, 1, 0.90625, 0, 0, 1, 0, 0, 4, 52.4194, 0.967742, 1, 0, 0, 2, 15.6286, 15.5357, 2, 56.3508, 0.709677, 1, 0, 2, 1, 0, 0, 2, 46.5726, 0.516129, 1, 0, 0, 2, 0, 0, 2, 40.625, 0.483871, 1, 0, 1, 1, 0, 0, 3, 67.0363, 1, 0.84375, 0, 1, 1, 0, 0, 3, 72.6814, 1, 1, 0, 2, 2, 0, 0, 3, 52.9234, 1, 1, 0, 0, 2, 0, 0, 2, 58.0163, 1, 1, 0, 3, 2, 0, 0, 0, 65.942, 1, 1, 0, 2, 2, 17.9341, 19.2941, 0, 72.3279, 1, 1, 0, 5, 2, 23.0082, 25.0394, 0, 65.9873, 1, 1, 0, 3, 2, 0, 0, 1
Car, 28.8434, 0.956522, 0.986928, 17, 17, 5, 78.3363, 38.5793, 12, 0.45098, 35.8909, 1, 0.529412, 0, 1, 1, 0, 0, 3, 65.7289, 1, 1, 0, 1, 1, 0, 0, 4, 64.5354, 1, 1, 0, 0, 1, 0, 0, 3, 60.7843, 0.826087, 1, 1, 0, 1, 0, 0, 2, 40.4092, 0.608696, 1, 0, 2, 1, 0, 0, 3, 58.7383, 1, 1, 0, 2, 1, 0, 0, 2, 55.4135, 1, 0.862745, 0, 3, 2, 0, 0, 2, 89.0026, 1, 1, 1, 2, 0, 0, 0, 4, 56.266, 0.826087, 0.980392, 0, 2, 1, 26.0324, 10.9875, 3, 53.0573, 1, 0.881579, 0, 4, 2, 0, 0, 2, 83.9009, 1, 1, 0, 4, 1, 24.1571, 16.7499, 2, 66.7183, 1, 1, 0, 4, 2, 0, 0, 1, 71.9814, 0.941176, 1, 0, 7, 2, 39.9599, 15.5584, 1
Paramedics, 23.2445, 0.980769, 0.972477, 15, 8, 3, 48.2982, 47.3285, 6, 0.954128, 58.1699, 1, 1, 0, 2, 1, 0, 0, 3, 42.6471, 1, 0.583333, 0, 0, 1, 0, 0, 3, 56.5359, 1, 1, 0, 2, 1, 0, 0, 2, 50.817, 0.823529, 1, 0, 0, 1, 0, 0, 4, 66.9118, 1, 1, 0, 2, 2, 0, 0, 8, 37.0915, 0.558824, 1, 0, 0, 1, 0, 0, 1, 56.3725, 1, 1, 0, 1, 2, 0, 0, 2, 30.1471, 1, 0.388889, 0, 0, 1, 0, 0, 1, 48.7745, 1, 1, 0, 2, 1, 0, 0, 2, 58.6182, 1, 1, 0, 3, 1, 0, 0, 0, 61.0399, 1, 1, 0, 4, 1, 0, 0, 0, 60.4345, 1, 1, 0, 3, 1, 0, 0, 0, 56.3746, 1, 1, 1, 3, 1, 11.1142, 12.2326, 2
Police, 19.9928, 0.958333, 0.956522, 7, 10, 5, 55.4879, 58.2434, 7, 1.04348, 19.4079, 0.625, 0.526316, 0, 0, 1, 0, 0, 2, 53.1579, 1, 0.868421, 0, 4, 2, 17.7933, 23.2568, 3, 19.9342, 0.55, 0.657895, 0, 2, 1, 0, 0, 2, 52.8947, 1, 0.973684, 0, 3, 1, 0, 0, 4, 64.2105, 1, 0.868421, 0, 1, 2, 0, 0, 5, 62.6316, 1, 1, 0, 4, 3, 0, 0, 5, 29.0789, 0.8, 0.605263, 0, 1, 1, 0, 0, 2, 61.3158, 1, 1, 0, 3, 2, 0, 0, 4, 32.6316, 0.675, 1, 0, 0, 2, 0, 0, 2, 44.1813, 1, 0.982456, 2, 2, 3, 34.6663, 37.6974, 2, 53.3333, 1, 1, 2, 4, 2, 0, 0, 1, 63.4795, 1, 1, 5, 4, 2, 15.6506, 24.0387, 1, 50.1754, 1, 1, 1, 4, 2, 0, 0, 2
Gas, 15.6746, 0.889908, 0.875969, 0, 10, 2, 59.6171, 50.4352, 7, 0.844961, 49.2894, 1, 1, 0, 4, 2, 0, 0, 4, 42.3127, 1, 0.813953, 0, 1, 1, 25.5231, 20.424, 3, 44.4444, 1, 0.744186, 0, 2, 1, 0, 0, 3, 50.1938, 1, 1, 0, 3, 2, 17.077, 14.8124, 1, 40.5039, 1, 0.883721, 0, 0, 2, 0, 0, 2, 16.3437, 0.888889, 0.232558, 0, 0, 1, 0, 0, 1, 39.5995, 0.833333, 0.930233, 0, 1, 2, 26.1927, 15.9533, 1, 38.1783, 1, 0.767442, 0, 0, 2, 0, 0, 2, 25, 0.833333, 0.372093, 0, 0, 1, 14.1731, 19.1345, 1, 50.2604, 1, 1, 1, 6, 3, 30.0016, 28.9343, 1, 57.4653, 1, 1, 0, 5, 3, 20.245, 21.9544, 1, 57.9572, 0.962963, 1, 0, 4, 2, 38.3205, 19.0577, 1, 27.0833, 0.907407, 0.609375, 0, 2, 1, 46.3213, 16.7951, 0
Electricity, 19.8572, 0.984848, 0.884615, 2, 5, 4, 23.4014, 76.4611, 4, 2.53846, 21.9251, 0.545455, 0.705882, 0, 0, 1, 0, 0, 1, 31.016, 0.454545, 0.882353, 0, 0, 1, 0, 0, 1, 82.0856, 0.886364, 1, 0, 1, 1, 0, 0, 5, 62.7005, 1, 1, 0, 0, 2, 0, 0, 2, 48.5294, 0.954545, 1, 0, 0, 2, 0, 0, 4, 78.6096, 0.977273, 1, 0, 1, 0, 0, 0, 4, 8.28877, 0.363636, 0.352941, 0, 0, 1, 0, 0, 0, 52.8075, 0.659091, 1, 0, 1, 1, 0, 0, 3, 25.6684, 0.590909, 0.705882, 0, 0, 1, 0, 0, 1, 58.1002, 0.984848, 0.961538, 0, 1, 2, 0, 0, 2, 62.8205, 0.787879, 1, 0, 3, 1, 12.9898, 51.9563, 3, 29.7203, 0.742424, 0.692308, 0, 1, 1, 0, 0, 0, 64.7436, 0.969697, 1, 0, 1, 1, 0, 0, 0
FireBrigade, 23.6842, 0.969072, 0.982456, 19, 13, 4, 52.2151, 46.2051, 9, 0.850877, 68.8322, 1, 1, 0, 0, 2, 0, 0, 6, 73.4375, 1, 0.815789, 0, 0, 1, 0, 0, 3, 79.2763, 1, 0.973684, 0, 2, 2, 0, 0, 4, 41.0362, 0.625, 1, 0, 0, 1, 0, 0, 2, 52.0559, 1, 1, 0, 2, 1, 20.7779, 14.1966, 4, 48.8487, 0.78125, 1, 0, 1, 1, 0, 0, 2, 3.20724, 0.15625, 0.263158, 0, 0, 1, 0, 0, 0, 61.2664, 1, 1, 0, 2, 2, 0, 0, 3, 28.4539, 0.4375, 1, 0, 0, 1, 0, 0, 2, 78.2529, 1, 1, 2, 4, 1, 0, 0, 4, 81.3962, 1, 1, 0, 3, 2, 31.4862, 20.8663, 2, 37.4635, 0.625, 0.982456, 0, 0, 1, 0, 0, 1, 45.212, 0.770833, 1, 0, 3, 2, 0, 0, 0
RoadBlock, 22.9864, 0.988235, 0.990385, 4, 8, 5, 53.4571, 34.2784, 7, 0.817308, 50, 0.964286, 1, 0, 0, 2, 15.1447, 13.4658, 2, 49.7899, 1, 0.735294, 0, 0, 1, 0, 0, 2, 55.7773, 1, 1, 0, 1, 2, 0, 0, 2, 48.5294, 0.535714, 1, 0, 0, 1, 0, 0, 1, 50.8403, 0.535714, 1, 0, 0, 2, 0, 0, 2, 35.8193, 0.464286, 1, 0, 0, 1, 0, 0, 1, 63.3403, 1, 1, 0, 1, 2, 15.2834, 11.5935, 2, 62.9202, 1, 1, 0, 1, 2, 0, 0, 2, 51.6807, 1, 1, 0, 1, 2, 0, 0, 2, 59.9817, 1, 1, 0, 2, 2, 23.7848, 19.6634, 1, 60.4853, 1, 1, 0, 1, 2, 19.0066, 20.8867, 0, 69.3681, 1, 1, 0, 4, 2, 30.6246, 20.7337, 1, 60.4396, 1, 1, 0, 2, 2, 0, 0, 0
Accident, 21.5811, 0.970874, 0.980952, 21, 11, 4, 53.0508, 52.9272, 6, 0.980952, 11.5126, 0.705882, 0.285714, 0, 0, 1, 0, 0, 1, 43.0252, 1, 0.742857, 0, 0, 2, 0, 0, 2, 60.6723, 1, 1, 0, 3, 1, 0, 0, 4, 58.6555, 1, 1, 1, 0, 1, 0, 0, 4, 53.1933, 1, 0.742857, 0, 1, 2, 0, 0, 3, 72.9412, 1, 1, 0, 3, 2, 0, 0, 2, 0.840336, 0.0882353, 0.0857143, 0, 0, 1, 0, 0, 0, 39.4958, 1, 0.714286, 0, 0, 2, 0, 0, 2, 65.2101, 1, 1, 0, 3, 2, 18.601, 22.1374, 3, 42.9487, 1, 0.692308, 0, 4, 2, 0, 0, 3, 64.0271, 1, 1, 1, 3, 2, 0, 0, 1, 32.2398, 0.823529, 0.673077, 0, 1, 1, 0, 0, 2, 75.3771, 1, 1, 2, 3, 2, 34.296, 37.6667, 1
Car, 28.6534, 0.971014, 0.979167, 9, 17, 5, 68.8781, 38.5522, 12, 0.479167, 40.8514, 1, 0.479167, 0, 2, 1, 0, 0, 2, 45.7428, 1, 0.895833, 1, 0, 2, 0, 0, 3, 81.25, 1, 1, 0, 3, 0, 0, 0, 6, 49.9094, 0.913043, 1, 1, 0, 1, 0, 0, 2, 42.2101, 0.565217, 1, 0, 1, 1, 0, 0, 2, 77.1739, 1, 1, 0, 3, 1, 0, 0, 1, 57.6993, 1, 0.875, 0, 1, 2, 0, 0, 2, 77.808, 1, 1, 0, 2, 1, 0, 0, 5, 69.2935, 0.956522, 1, 0, 5, 1, 0, 0, 1, 48.8971, 1, 0.819444, 0, 3, 2, 46.5021, 14.3528, 1, 88.6846, 1, 1, 0, 9, 2, 54.0466, 14.2236, 2, 59.1503, 1, 1, 0, 1, 2, 0, 0, 1, 81.8627, 1, 1, 0, 7, 2, 37.899, 19.5135, 1
Paramedics, 22.1558, 0.980952, 0.981818, 10, 8, 4, 56.2294, 50.6058, 9, 0.954545, 57.0635, 1, 0.944444, 0, 3, 2, 0, 0, 3, 41.6667, 1, 0.555556, 0, 0, 2, 0, 0, 2, 57.2222, 1, 1, 0, 3, 1, 0, 0, 2, 44.0476, 0.771429, 1, 0, 0, 2, 14.7723, 11.7684, 2, 61.9841, 1, 0.972222, 0, 2, 3, 0, 0, 5, 36.2698, 0.485714, 1, 0, 0, 1, 0, 0, 1, 44.0476, 0.8, 1, 0, 0, 2, 12.398, 15.1419, 2, 38.9683, 1, 0.694444, 0, 1, 1, 0, 0, 1, 54.6032, 1, 1, 0, 4, 1, 0, 0, 2, 56.958, 1, 0.981818, 0, 4, 1, 0, 0, 0, 57.0979, 1, 1, 0, 3, 1, 0, 0, 2, 54.1259, 0.961538, 1, 0, 1, 2, 0, 0, 0, 63.1818, 1, 1, 1, 6, 1, 0, 0, 0
Police, 24.5673, 0.961538, 0.96, 6, 10, 7, 46.1197, 44.8419, 7, 1.04, 28.3422, 0.970588, 0.606061, 0, 0, 1, 0, 0, 2, 63.6364, 1, 1, 0, 3, 2, 0, 0, 3, 22.2816, 0.558824, 0.727273, 0, 0, 1, 0, 0, 2, 87.0766, 1, 1, 0, 3, 1, 0, 0, 6, 72.8164, 1, 1, 0, 2, 1, 0, 0, 6, 66.3993, 1, 1, 0, 3, 2, 0, 0, 5, 20.6774, 0.647059, 0.545455, 0, 0, 1, 0, 0, 1, 68.2709, 1, 1, 0, 3, 2, 0, 0, 5, 39.4831, 0.970588, 0.909091, 0, 1, 2, 0, 0, 2, 67, 1, 1, 0, 5, 1, 26.5821, 29.871, 1, 57.0385, 0.942308, 1, 5, 2, 1, 0, 0, 1, 58.8077, 1, 0.98, 3, 2, 1, 0, 0, 3, 54.1923, 1, 1, 3, 4, 2, 27.8848, 33.9883, 3
