@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_3x3_00 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_00 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_00 numeric
@ATTRIBUTE HoughLines_3x3_00 numeric
@ATTRIBUTE HoughCircles_3x3_00 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_00 numeric
@ATTRIBUTE GravityCenterX_3x3_00 numeric
@ATTRIBUTE GravityCenterY_3x3_00 numeric
@ATTRIBUTE CannyEdges_3x3_00 numeric
@ATTRIBUTE RatioBW_3x3_01 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_01 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_01 numeric
@ATTRIBUTE HoughLines_3x3_01 numeric
@ATTRIBUTE HoughCircles_3x3_01 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_01 numeric
@ATTRIBUTE GravityCenterX_3x3_01 numeric
@ATTRIBUTE GravityCenterY_3x3_01 numeric
@ATTRIBUTE CannyEdges_3x3_01 numeric
@ATTRIBUTE RatioBW_3x3_02 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_02 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_02 numeric
@ATTRIBUTE HoughLines_3x3_02 numeric
@ATTRIBUTE HoughCircles_3x3_02 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_02 numeric
@ATTRIBUTE GravityCenterX_3x3_02 numeric
@ATTRIBUTE GravityCenterY_3x3_02 numeric
@ATTRIBUTE CannyEdges_3x3_02 numeric
@ATTRIBUTE RatioBW_3x3_10 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_10 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_10 numeric
@ATTRIBUTE HoughLines_3x3_10 numeric
@ATTRIBUTE HoughCircles_3x3_10 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_10 numeric
@ATTRIBUTE GravityCenterX_3x3_10 numeric
@ATTRIBUTE GravityCenterY_3x3_10 numeric
@ATTRIBUTE CannyEdges_3x3_10 numeric
@ATTRIBUTE RatioBW_3x3_11 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_11 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_11 numeric
@ATTRIBUTE HoughLines_3x3_11 numeric
@ATTRIBUTE HoughCircles_3x3_11 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_11 numeric
@ATTRIBUTE GravityCenterX_3x3_11 numeric
@ATTRIBUTE GravityCenterY_3x3_11 numeric
@ATTRIBUTE CannyEdges_3x3_11 numeric
@ATTRIBUTE RatioBW_3x3_12 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_12 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_12 numeric
@ATTRIBUTE HoughLines_3x3_12 numeric
@ATTRIBUTE HoughCircles_3x3_12 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_12 numeric
@ATTRIBUTE GravityCenterX_3x3_12 numeric
@ATTRIBUTE GravityCenterY_3x3_12 numeric
@ATTRIBUTE CannyEdges_3x3_12 numeric
@ATTRIBUTE RatioBW_3x3_20 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_20 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_20 numeric
@ATTRIBUTE HoughLines_3x3_20 numeric
@ATTRIBUTE HoughCircles_3x3_20 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_20 numeric
@ATTRIBUTE GravityCenterX_3x3_20 numeric
@ATTRIBUTE GravityCenterY_3x3_20 numeric
@ATTRIBUTE CannyEdges_3x3_20 numeric
@ATTRIBUTE RatioBW_3x3_21 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_21 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_21 numeric
@ATTRIBUTE HoughLines_3x3_21 numeric
@ATTRIBUTE HoughCircles_3x3_21 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_21 numeric
@ATTRIBUTE GravityCenterX_3x3_21 numeric
@ATTRIBUTE GravityCenterY_3x3_21 numeric
@ATTRIBUTE CannyEdges_3x3_21 numeric
@ATTRIBUTE RatioBW_3x3_22 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_22 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_22 numeric
@ATTRIBUTE HoughLines_3x3_22 numeric
@ATTRIBUTE HoughCircles_3x3_22 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_22 numeric
@ATTRIBUTE GravityCenterX_3x3_22 numeric
@ATTRIBUTE GravityCenterY_3x3_22 numeric
@ATTRIBUTE CannyEdges_3x3_22 numeric
@ATTRIBUTE RatioBW_2x2_00 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_00 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_00 numeric
@ATTRIBUTE HoughLines_2x2_00 numeric
@ATTRIBUTE HoughCircles_2x2_00 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_00 numeric
@ATTRIBUTE GravityCenterX_2x2_00 numeric
@ATTRIBUTE GravityCenterY_2x2_00 numeric
@ATTRIBUTE CannyEdges_2x2_00 numeric
@ATTRIBUTE RatioBW_2x2_01 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_01 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_01 numeric
@ATTRIBUTE HoughLines_2x2_01 numeric
@ATTRIBUTE HoughCircles_2x2_01 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_01 numeric
@ATTRIBUTE GravityCenterX_2x2_01 numeric
@ATTRIBUTE GravityCenterY_2x2_01 numeric
@ATTRIBUTE CannyEdges_2x2_01 numeric
@ATTRIBUTE RatioBW_2x2_10 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_10 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_10 numeric
@ATTRIBUTE HoughLines_2x2_10 numeric
@ATTRIBUTE HoughCircles_2x2_10 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_10 numeric
@ATTRIBUTE GravityCenterX_2x2_10 numeric
@ATTRIBUTE GravityCenterY_2x2_10 numeric
@ATTRIBUTE CannyEdges_2x2_10 numeric
@ATTRIBUTE RatioBW_2x2_11 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_11 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_11 numeric
@ATTRIBUTE HoughLines_2x2_11 numeric
@ATTRIBUTE HoughCircles_2x2_11 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_11 numeric
@ATTRIBUTE GravityCenterX_2x2_11 numeric
@ATTRIBUTE GravityCenterY_2x2_11 numeric
@ATTRIBUTE CannyEdges_2x2_11 numeric

@DATA
Paramedics, 29.3171, 0.956522, 0.990566, 0, 8, 4, 58.4217, 42.7231, 5, 0.867925, 56.2857, 0.933333, 1, 0, 2, 2, 0, 0, 2, 43.3333, 1, 0.628571, 0, 1, 1, 0, 0, 1, 62.0952, 1, 1, 0, 2, 1, 0, 0, 2, 68.8571, 0.966667, 1, 0, 0, 2, 0, 0, 4, 75.619, 1, 1, 0, 2, 2, 0, 0, 5, 51.619, 0.766667, 1, 0, 0, 1, 0, 0, 4, 60.5714, 1, 1, 0, 1, 2, 0, 0, 3, 54.8571, 1, 0.828571, 0, 0, 1, 0, 0, 1, 60.0952, 1, 1, 0, 0, 2, 0, 0, 2, 67.5964, 1, 1, 0, 4, 2, 0, 0, 1, 65.4225, 1, 1, 0, 3, 1, 0, 0, 1, 70.5496, 1, 1, 0, 3, 2, 0, 0, 2, 71.8212, 1, 1, 0, 4, 2, 0, 0, 0
Accident, 26.4459, 0.970874, 0.965812, 9, 12, 5, 57.4434, 53.2333, 5, 0.880342, 20.0603, 0.794118, 0.384615, 0, 0, 1, 0, 0, 2, 49.8492, 1, 0.923077, 0, 2, 2, 16.5598, 18.4163, 2, 64.7813, 1, 1, 0, 2, 1, 0, 0, 3, 68.552, 1, 1, 0, 3, 1, 0, 0, 4, 59.4268, 1, 0.717949, 0, 0, 2, 0, 0, 2, 81.5988, 1, 1, 0, 1, 1, 17.4647, 18.9106, 6, 0.452489, 0.0588235, 0.0512821, 0, 0, 1, 0, 0, 0, 37.7828, 1, 0.769231, 0, 2, 1, 0, 0, 2, 67.4962, 0.911765, 1, 0, 1, 1, 19.3371, 14.6502, 4, 50.5747, 1, 0.827586, 1, 5, 2, 23.7571, 31.8373, 4, 74.307, 1, 1, 0, 4, 1, 0, 0, 1, 33.1643, 0.921569, 0.62069, 1, 3, 1, 0, 0, 2, 76.4706, 1, 1, 1, 2, 2, 37.4607, 29.1937, 1
RoadBlock, 30.0581, 0.953488, 0.98, 4, 9, 5, 50.868, 41.815, 6, 0.86, 47.4026, 0.964286, 0.909091, 0, 0, 2, 0, 0, 2, 68.5065, 1, 0.939394, 0, 0, 1, 0, 0, 5, 56.4935, 0.928571, 1, 0, 0, 2, 0, 0, 2, 66.8831, 0.928571, 1, 0, 1, 1, 0, 0, 3, 57.684, 0.678571, 1, 0, 0, 2, 0, 0, 2, 50, 0.571429, 1, 0, 0, 1, 0, 0, 2, 60.7143, 0.964286, 1, 0, 2, 1, 0, 0, 3, 78.2468, 1, 1, 0, 1, 1, 0, 0, 2, 57.9004, 1, 1, 0, 1, 2, 0, 0, 2, 65.2558, 1, 1, 0, 3, 2, 0, 0, 0, 69.3954, 1, 1, 0, 2, 2, 0, 0, 1, 77.5814, 1, 1, 0, 3, 2, 30.1272, 19.0058, 2, 67.3953, 1, 1, 0, 2, 2, 0, 0, 0
Car, 35.2743, 0.955224, 0.978873, 7, 15, 6, 58.0441, 32.5684, 10, 0.471831, 47.4855, 1, 0.659574, 0, 3, 1, 0, 0, 2, 60.2514, 1, 1, 0, 0, 2, 0, 0, 4, 78.6267, 1, 1, 0, 1, 1, 0, 0, 3, 62.089, 0.727273, 1, 1, 0, 1, 0, 0, 1, 46.325, 0.545455, 1, 0, 0, 1, 0, 0, 1, 75.1451, 1, 1, 0, 1, 1, 0, 0, 2, 65.087, 1, 0.978723, 0, 0, 2, 0, 0, 2, 76.2089, 1, 1, 0, 1, 1, 0, 0, 4, 73.501, 1, 0.93617, 0, 1, 1, 0, 0, 5, 53.4358, 1, 0.943662, 0, 5, 2, 22.0051, 13.6115, 2, 90.8664, 1, 1, 0, 6, 1, 0, 0, 0, 64.7034, 1, 1, 3, 2, 2, 0, 0, 0, 82.9706, 1, 1, 0, 5, 2, 0, 0, 2
Gas, 20.1418, 0.904348, 0.943262, 0, 12, 4, 71.3736, 54.0352, 5, 0.815603, 37.9619, 1, 0.765957, 0, 2, 1, 0, 0, 3, 57.6708, 1, 1, 0, 1, 2, 0, 0, 3, 42.1053, 1, 0.744681, 0, 3, 2, 16.0729, 22.0791, 3, 62.206, 1, 1, 0, 5, 2, 0, 0, 3, 45.0168, 1, 1, 0, 2, 1, 0, 0, 2, 16.6853, 0.631579, 0.319149, 0, 0, 1, 0, 0, 2, 55.991, 1, 1, 0, 2, 2, 0, 0, 3, 46.9765, 1, 1, 0, 2, 2, 0, 0, 2, 29.3953, 0.763158, 0.595745, 0, 2, 1, 0, 0, 1, 65.4637, 1, 1, 0, 4, 2, 36.4031, 24.9837, 3, 50.802, 1, 0.8, 0, 7, 2, 15.017, 36.934, 0, 69.9248, 1, 1, 0, 6, 2, 35.9103, 33.9537, 2, 26.6416, 0.859649, 0.457143, 0, 4, 1, 33.3539, 27.1298, 2
Police, 25.9334, 0.974359, 0.964912, 3, 13, 6, 52.2212, 54.8778, 6, 1.02632, 27.3954, 0.692308, 0.710526, 0, 2, 1, 0, 0, 2, 57.0175, 1, 0.921053, 0, 3, 1, 0, 0, 3, 46.7611, 1, 0.815789, 0, 3, 2, 21.6676, 21.9641, 2, 80.3644, 1, 1, 0, 4, 2, 0, 0, 5, 70.7152, 1, 1, 0, 2, 1, 0, 0, 3, 55.7355, 1, 1, 0, 2, 3, 0, 0, 3, 29.1498, 0.897436, 0.631579, 0, 1, 1, 0, 0, 2, 67.9487, 1, 1, 0, 3, 2, 0, 0, 5, 20.7153, 0.487179, 0.710526, 0, 0, 1, 0, 0, 2, 61.9177, 1, 1, 3, 5, 2, 34.9757, 24.8404, 1, 68.3908, 1, 1, 0, 6, 2, 25.0406, 30.229, 3, 66.9087, 1, 1, 5, 5, 1, 0, 0, 2, 41.591, 0.87931, 1, 1, 4, 2, 0, 0, 0
Electricity, 21.8854, 0.943548, 0.931035, 0, 5, 4, 27.7803, 56.1688, 6, 2.13793, 29.1399, 0.536585, 1, 0, 1, 1, 0, 0, 2, 43.389, 0.512195, 1, 0, 0, 1, 0, 0, 2, 47.8819, 0.853659, 0.631579, 0, 0, 1, 0, 0, 2, 51.2195, 1, 1, 0, 0, 2, 0, 0, 3, 47.7535, 0.853659, 1, 0, 0, 2, 0, 0, 2, 88.19, 1, 1, 0, 1, 0, 0, 0, 3, 18.3569, 0.487805, 0.473684, 0, 0, 1, 0, 0, 1, 62.9012, 0.707317, 1, 0, 1, 1, 0, 0, 3, 15.1476, 0.609756, 0.631579, 0, 0, 1, 0, 0, 1, 60.0667, 0.854839, 1, 0, 2, 1, 0, 0, 1, 49.4438, 0.741935, 0.827586, 0, 1, 1, 0, 0, 1, 39.3215, 0.741935, 0.965517, 0, 3, 1, 0, 0, 0, 59.8443, 0.983871, 1, 0, 1, 1, 0, 0, 3
FireBrigade, 30.1986, 0.9375, 0.971963, 1, 11, 5, 49.2615, 46.7571, 3, 0.897196, 80.1786, 1, 1, 0, 2, 2, 20.3923, 13.7715, 6, 71.875, 1, 0.914286, 0, 0, 1, 0, 0, 3, 70.0893, 1, 0.885714, 0, 1, 2, 0, 0, 3, 65.1786, 0.78125, 1, 0, 0, 1, 0, 0, 1, 70.1786, 1, 1, 0, 3, 1, 0, 0, 1, 53.125, 0.6875, 1, 0, 0, 1, 0, 0, 3, 13.8393, 0.40625, 0.571429, 0, 0, 1, 0, 0, 1, 73.8393, 1, 1, 0, 3, 1, 0, 0, 3, 18.4821, 0.375, 0.771429, 0, 1, 1, 0, 0, 1, 88.2076, 1, 1, 0, 3, 1, 35.5729, 12.5401, 0, 80.4638, 1, 1, 0, 2, 1, 38.3826, 14.5008, 1, 49.5283, 0.8125, 1, 3, 2, 1, 0, 0, 2, 45.4009, 0.6875, 1, 0, 2, 2, 25.3678, 20.0877, 0
Paramedics, 27.1743, 0.962963, 0.973214, 6, 7, 3, 61.2015, 50.8741, 3, 0.964286, 60.8108, 1, 1, 0, 2, 1, 0, 0, 3, 48.1231, 1, 0.648649, 0, 0, 1, 0, 0, 2, 60.2853, 1, 1, 0, 2, 2, 0, 0, 2, 55.1802, 0.833333, 1, 0, 0, 1, 0, 0, 4, 65.3904, 1, 0.972973, 0, 2, 3, 0, 0, 5, 49.4745, 0.638889, 1, 0, 0, 1, 0, 0, 1, 57.2823, 0.944444, 1, 0, 2, 2, 0, 0, 2, 35.4354, 1, 0.378378, 0, 0, 1, 0, 0, 1, 58.5586, 1, 1, 0, 2, 1, 0, 0, 2, 65.0463, 1, 1, 0, 4, 1, 13.5431, 40.1951, 0, 65.9392, 1, 1, 0, 4, 1, 0, 0, 1, 63.3929, 1, 1, 0, 2, 2, 0, 0, 1, 61.4749, 1, 1, 0, 2, 1, 0, 0, 0
Accident, 27.0503, 0.959596, 0.981651, 6, 12, 4, 53.9756, 45.4527, 7, 0.908257, 15.6566, 0.69697, 0.388889, 0, 0, 1, 0, 0, 1, 51.3468, 1, 0.861111, 0, 0, 2, 18.3903, 16.3132, 2, 71.5488, 1, 1, 0, 1, 1, 0, 0, 5, 75.5051, 1, 1, 0, 1, 1, 0, 0, 2, 56.0606, 1, 0.833333, 0, 1, 2, 0, 0, 3, 73.4007, 1, 1, 0, 1, 2, 17.8964, 14.3767, 2, 9.84848, 0.363636, 0.388889, 0, 0, 1, 0, 0, 1, 52.2727, 1, 0.944444, 0, 0, 2, 0, 0, 2, 70.4545, 1, 1, 0, 2, 1, 0, 0, 2, 51.9274, 1, 0.796296, 0, 5, 1, 38.0745, 32.6124, 2, 74.1119, 1, 1, 0, 4, 2, 0, 0, 1, 44.7846, 0.959184, 0.814815, 1, 2, 1, 0, 0, 2, 72.6002, 1, 1, 1, 5, 1, 0, 0, 0
RoadBlock, 30.9278, 0.978495, 0.979381, 3, 9, 5, 45.0133, 49.4907, 5, 0.958763, 49.5968, 0.903226, 1, 0, 0, 2, 0, 0, 2, 65.8266, 1, 0.9375, 0, 0, 2, 0, 0, 3, 48.2863, 0.903226, 1, 0, 0, 2, 0, 0, 2, 54.4355, 0.677419, 1, 0, 1, 1, 0, 0, 2, 55.8468, 0.612903, 1, 0, 0, 1, 0, 0, 2, 50.2016, 0.612903, 1, 0, 1, 1, 0, 0, 2, 75.6048, 1, 1, 0, 1, 2, 0, 0, 2, 72.5807, 1, 1, 0, 1, 2, 0, 0, 3, 56.1492, 1, 1, 0, 0, 2, 0, 0, 2, 63.7228, 1, 1, 0, 2, 2, 0, 0, 0, 66.1685, 1, 1, 0, 3, 2, 0, 0, 0, 77.808, 1, 1, 0, 3, 2, 24.3785, 24.7854, 2, 67.7989, 1, 1, 0, 2, 2, 0, 0, 0
Car, 34.4527, 0.928571, 0.980519, 5, 19, 5, 73.4112, 36.1835, 7, 0.454545, 38.2779, 1, 0.54902, 0, 2, 1, 0, 0, 2, 71.6965, 1, 1, 0, 1, 1, 0, 0, 4, 70.162, 1, 1, 0, 2, 1, 0, 0, 3, 68.6275, 0.913043, 1, 0, 0, 1, 0, 0, 2, 42.029, 0.608696, 1, 0, 2, 1, 0, 0, 1, 63.5124, 1, 1, 0, 1, 1, 0, 0, 3, 62.1483, 1, 0.901961, 0, 1, 2, 0, 0, 2, 92.6684, 1, 1, 0, 5, 0, 0, 0, 3, 59.8465, 0.826087, 1, 0, 2, 2, 0, 0, 2, 56.5121, 1, 0.909091, 1, 5, 2, 0, 0, 2, 85.3061, 1, 1, 0, 7, 1, 41.864, 18.4456, 2, 69.462, 1, 1, 1, 4, 2, 0, 0, 3, 70.2783, 0.914286, 1, 0, 6, 2, 38.5017, 14.7441, 1
Gas, 20.1572, 0.9, 0.887218, 0, 12, 2, 61.5136, 50.8568, 5, 0.827068, 52.7778, 1, 1, 0, 1, 2, 0, 0, 3, 48.548, 1, 0.795455, 0, 2, 1, 0, 0, 3, 52.3359, 1, 0.772727, 0, 1, 1, 15.2658, 17.475, 3, 56.6919, 1, 1, 0, 1, 2, 13.597, 14.2736, 2, 44.6338, 1, 0.931818, 0, 1, 2, 0, 0, 2, 20.4545, 0.888889, 0.272727, 0, 0, 1, 0, 0, 1, 45.202, 0.833333, 0.954545, 0, 2, 2, 0, 0, 1, 43.3081, 1, 0.795455, 0, 2, 2, 0, 0, 2, 26.8939, 0.805556, 0.409091, 0, 0, 1, 20.5796, 15.2749, 1, 55.4821, 1, 1, 0, 8, 3, 33.6236, 32.0828, 3, 63.2782, 1, 1, 0, 5, 2, 19.7122, 17.1442, 0, 63.0028, 0.981818, 1, 0, 5, 2, 36.071, 18.6452, 3, 26.4738, 0.854545, 0.575758, 0, 3, 1, 42.2024, 28.0807, 0
Electricity, 22.0266, 0.977778, 0.924528, 0, 4, 3, 23.7947, 64.3675, 3, 2.54717, 22.4837, 0.533333, 0.705882, 0, 0, 1, 0, 0, 1, 27.3203, 0.444444, 0.764706, 0, 0, 1, 0, 0, 1, 83.5294, 0.911111, 1, 0, 0, 1, 0, 0, 2, 68.4967, 1, 1, 0, 0, 2, 0, 0, 2, 53.3333, 0.911111, 1, 0, 0, 2, 0, 0, 3, 72.2876, 0.955556, 1, 0, 0, 1, 0, 0, 3, 10.8497, 0.422222, 0.352941, 0, 0, 1, 0, 0, 0, 56.8627, 0.711111, 1, 0, 0, 1, 0, 0, 4, 10.0654, 0.288889, 0.529412, 0, 0, 1, 0, 0, 1, 57.5201, 0.970149, 0.923077, 0, 2, 2, 0, 0, 2, 63.2606, 0.791045, 1, 0, 2, 1, 0, 0, 3, 35.8783, 0.925373, 0.730769, 2, 1, 1, 0, 0, 1, 53.2147, 0.970149, 1, 0, 2, 1, 0, 0, 1
Police, 23.75, 0.966667, 0.974576, 0, 11, 5, 61.5771, 59.686, 4, 1.01695, 19.0385, 0.625, 0.487179, 0, 2, 1, 0, 0, 2, 60, 1, 0.948718, 0, 4, 2, 0, 0, 3, 20.1282, 0.525, 0.692308, 0, 2, 1, 0, 0, 2, 56.2821, 1, 1, 0, 2, 1, 24.8287, 12.9406, 4, 68.5897, 1, 0.846154, 0, 1, 2, 0, 0, 4, 68.7179, 1, 1, 0, 2, 3, 0, 0, 4, 30.5128, 0.85, 0.589744, 0, 1, 1, 0, 0, 2, 64.1667, 1, 1, 0, 2, 2, 0, 0, 3, 34.8077, 0.675, 1, 0, 0, 2, 0, 0, 2, 46.0734, 1, 1, 1, 5, 2, 0, 0, 4, 55.6497, 1, 1, 1, 4, 2, 29.248, 32.226, 2, 64.1243, 1, 0.983051, 0, 4, 1, 30.8542, 31.7785, 2, 53.4746, 1, 1, 1, 4, 2, 37.1664, 27.8244, 1
FireBrigade, 26.5739, 0.96, 0.982609, 6, 12, 4, 52.2354, 55.735, 6, 0.869565, 70.5742, 1, 1, 0, 2, 2, 20.5706, 16.587, 3, 78.3892, 1, 0.921053, 0, 1, 1, 0, 0, 3, 82.6156, 1, 0.973684, 0, 0, 1, 0, 0, 5, 41.4673, 0.636364, 1, 0, 0, 1, 0, 0, 1, 58.6922, 1, 1, 0, 3, 1, 0, 0, 5, 51.6746, 0.757576, 1, 0, 0, 1, 0, 0, 2, 3.82775, 0.151515, 0.342105, 0, 0, 1, 0, 0, 0, 64.4338, 1, 1, 0, 3, 2, 0, 0, 2, 26.3955, 0.424242, 1, 0, 0, 1, 0, 0, 2, 80.5263, 1, 1, 0, 3, 1, 16.7815, 16.5921, 2, 84.6667, 1, 1, 0, 4, 2, 22.4218, 24.7839, 1, 38.8772, 0.64, 1, 0, 1, 1, 0, 0, 2, 44, 0.74, 1, 0, 2, 2, 0, 0, 0
Accident, 24.9118, 0.971429, 0.953704, 7, 10, 4, 52.6414, 53.2905, 5, 0.972222, 10.7143, 0.685714, 0.277778, 0, 0, 1, 0, 0, 1, 48.7302, 1, 0.75, 0, 1, 2, 0, 0, 2, 69.6825, 1, 1, 0, 2, 1, 0, 0, 3, 60.4762, 1, 1, 0, 0, 1, 0, 0, 3, 54.7619, 1, 0.805556, 0, 0, 2, 0, 0, 2, 77.2222, 1, 1, 0, 1, 2, 0, 0, 3, 1.50794, 0.114286, 0.138889, 0, 0, 1, 0, 0, 0, 45.4762, 1, 0.694444, 0, 0, 1, 0, 0, 2, 71.5079, 1, 1, 0, 3, 2, 0, 0, 2, 44.1952, 1, 0.722222, 0, 3, 2, 0, 0, 3, 70.2635, 1, 1, 0, 3, 2, 0, 0, 4, 33.3333, 0.826923, 0.685185, 0, 2, 1, 0, 0, 1, 78.2764, 1, 1, 1, 3, 2, 0, 0, 2
Paramedics, 26.9155, 0.990476, 0.981982, 9, 7, 3, 67.7685, 45.0522, 5, 0.945946, 61.6988, 1, 0.945946, 0, 2, 2, 0, 0, 2, 45.4826, 1, 0.594595, 0, 0, 2, 0, 0, 2, 59.7683, 1, 1, 0, 2, 1, 0, 0, 3, 47.7992, 0.742857, 1, 0, 0, 2, 0, 0, 2, 65.7915, 1, 0.972973, 0, 2, 3, 0, 0, 4, 37.1429, 0.485714, 1, 0, 0, 1, 0, 0, 1, 46.2548, 0.8, 1, 0, 1, 2, 19.9372, 15.7789, 2, 47.4131, 1, 0.675676, 0, 1, 1, 0, 0, 3, 59.5367, 1, 1, 0, 2, 1, 0, 0, 2, 61.8182, 1, 1, 0, 3, 1, 0, 0, 2, 59.7552, 1, 1, 0, 3, 1, 0, 0, 1, 57.2378, 0.961538, 1, 0, 2, 2, 27.437, 12.9404, 0, 66.3287, 1, 1, 0, 3, 1, 0, 0, 1
RoadBlock, 25.1615, 0.976744, 0.972222, 2, 7, 5, 50.7498, 38.2245, 5, 0.796296, 51.8849, 0.964286, 0.944444, 0, 0, 2, 15.3574, 15.565, 2, 62.5992, 1, 0.861111, 0, 1, 1, 0, 0, 4, 57.4405, 1, 1, 0, 1, 2, 14.1016, 13.1937, 2, 52.2817, 0.642857, 1, 0, 1, 1, 0, 0, 1, 51.7857, 0.571429, 1, 0, 0, 1, 0, 0, 2, 36.8056, 0.464286, 1, 0, 0, 1, 0, 0, 1, 60.9127, 1, 0.972222, 0, 1, 2, 0, 0, 2, 63.0952, 1, 1, 0, 1, 2, 0, 0, 2, 44.0476, 1, 1, 0, 1, 2, 0, 0, 2, 64.1688, 1, 1, 0, 2, 2, 0, 0, 0, 63.3936, 1, 1, 0, 3, 2, 0, 0, 0, 71.7916, 1, 1, 0, 2, 2, 24.853, 20.0118, 2, 56.0724, 1, 1, 0, 2, 2, 0, 0, 0
Electricity, 27.0804, 0.976378, 0.921569, 0, 8, 4, 22.9503, 63.7651, 3, 2.4902, 13.3053, 0.404762, 0.529412, 0, 0, 1, 0, 0, 1, 46.2185, 0.642857, 0.941176, 0, 1, 1, 0, 0, 1, 84.1737, 0.880952, 1, 0, 2, 0, 0, 0, 2, 62.465, 0.97619, 1, 0, 1, 1, 0, 0, 2, 64.5658, 1, 1, 0, 2, 2, 0, 0, 5, 78.2913, 0.952381, 1, 0, 1, 1, 0, 0, 3, 55.042, 0.761905, 1, 0, 1, 1, 0, 0, 2, 44.3978, 0.52381, 1, 0, 1, 1, 0, 0, 1, 10.2241, 0.452381, 0.470588, 0, 1, 1, 0, 0, 1, 53.7778, 0.777778, 1, 0, 2, 1, 0, 0, 2, 71.4286, 0.984127, 1, 0, 3, 1, 0, 0, 4, 52.8254, 0.873016, 1, 0, 3, 1, 0, 0, 3, 60.5714, 0.920635, 1, 0, 1, 1, 0, 0, 3
Car, 32.8927, 0.958333, 0.972414, 6, 17, 5, 67.5164, 41.738, 10, 0.496552, 39.4097, 1, 0.479167, 0, 0, 1, 0, 0, 2, 52.691, 1, 0.9375, 0, 3, 2, 0, 0, 3, 81.5972, 1, 1, 0, 2, 1, 0, 0, 3, 56.5104, 0.958333, 1, 0, 1, 1, 0, 0, 4, 45.2257, 0.625, 1, 0, 1, 1, 0, 0, 2, 75.8681, 1, 1, 0, 4, 1, 0, 0, 1, 60.8507, 1, 0.895833, 0, 0, 2, 0, 0, 2, 81.1632, 1, 1, 0, 1, 1, 0, 0, 3, 65.9722, 0.916667, 1, 0, 2, 1, 25.5543, 11.8664, 3, 51.9676, 1, 0.847222, 0, 5, 2, 0, 0, 2, 89.6991, 1, 1, 0, 6, 0, 35.0438, 14.9891, 2, 63.6574, 1, 1, 0, 3, 2, 0, 0, 1, 78.588, 1, 1, 0, 4, 2, 37.5867, 18.2598, 2
